index,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,accommodates,elev,entire_home_apt,hotel_room,private_room,shared_room
32048,34403332,Beautiful flat in Paris 7,32340372,Fabien,Palais-Bourbon,48.84752,2.31399,Entire home/apt,190,365,0,1,173,0,2,False,1,0,0,0
32050,34404959,Studio Au cœur de Paris,92859610,Aude,Louvre,48.8625,2.34858,Entire home/apt,50,365,4,1,98,0,1,False,1,0,0,0
32055,34409487,Charmant Appartement Paris 11e,259750651,Tegualda,Popincourt,48.86655,2.38082,Entire home/apt,90,2,29,1,81,0,4,False,1,0,0,0
32058,34414082,"Buttes-Chaumont: very nice & cosy appartment, 45m2",34972249,Killian,Buttes-Chaumont,48.87521,2.38826,Entire home/apt,70,3,1,1,255,0,2,False,1,0,0,0
32060,34414765,Lovely apartment with balconies,174048524,Delphine,Popincourt,48.86807,2.37564,Entire home/apt,55,2,11,1,191,7,2,False,1,0,0,0
32063,34419260,Jolie pied à terre au cœur du Triangle d’Or,259826590,Jean Michel,Élysée,48.86684,2.3046,Entire home/apt,280,365,1,1,363,0,4,False,1,0,0,0
32064,34420503,"Pleasant apartment near Grands Boulevards, Paris",291007369,Luckey,Entrepôt,48.87602,2.34859,Entire home/apt,75,2,16,500,74,0,2,False,1,0,0,0
32065,34420865,Lovely studio Paris 15eme,50366446,Dan Evans,Vaugirard,48.8395,2.29045,Entire home/apt,70,365,19,1,364,0,2,False,1,0,0,0
32070,34435822,Studio calme et agréable en long sejour,16961862,Odile,Ménilmontant,48.85404,2.40716,Entire home/apt,48,7,1,2,104,0,2,False,1,0,0,0
32071,34437184,Lovely flat close to Le Marais,106016169,Solène,Hôtel-de-Ville,48.84828,2.36654,Entire home/apt,89,365,3,1,88,0,2,False,1,0,0,0
32072,34438052,Renovated air conditioned top appliances 1 /1 apt,49189626,Pierre,Passy,48.86961,2.28128,Entire home/apt,360,365,0,1,177,0,3,False,1,0,0,0
32076,34439553,Modern Design Apartment Marais- 4 person,2107478,Philippe,Temple,48.86367,2.36321,Entire home/apt,104,30,71,83,253,9,4,False,1,0,0,0
32078,34440622,"Chambre sud de Paris (15ème), proche Montparnasse",24822896,Sandra,Vaugirard,48.83136,2.30349,Private room,54,1,28,1,360,0,2,False,0,0,1,0
32082,34442343,Amazing apartment - Very well located (Paris 16),5321434,Savinien,Passy,48.86962,2.28629,Entire home/apt,220,365,10,1,159,0,4,False,1,0,0,0
32089,34454706,Nice apartment near the Champs Élysées,291007369,Luckey,Batignolles-Monceau,48.88199,2.30759,Entire home/apt,109,2,17,500,48,0,4,False,1,0,0,0
32090,34455315,Beautiful apartment near the Grands Boulevards - Professional Cleaning,259603849,Mickael,Opéra,48.87324,2.34438,Entire home/apt,108,1,33,1,13,19,4,True,1,0,0,0
32091,34456078,New apartment near Monceau Park,195605502,Habitat Parisien,Batignolles-Monceau,48.88169,2.30271,Entire home/apt,345,1,34,19,350,2,6,True,1,0,0,0
32092,34456415,A spacious and cosy 65m2 loft near Invalides,4321222,Francois,Vaugirard,48.84561,2.3096,Entire home/apt,220,2,5,1,89,0,4,False,1,0,0,0
32093,34456598,Studio Montmartre,260115288,Christopher,Buttes-Montmartre,48.88812,2.349,Entire home/apt,58,30,24,1,124,1,2,False,1,0,0,0
32098,34459156,Fabulous Design LOFT 4P- High Marais / République,222375907,Arnaud & Gary,Entrepôt,48.87172,2.35837,Entire home/apt,200,2,57,30,321,10,4,False,1,0,0,0
32099,34459238,Studio cosy au coeur de Paris,36955815,Eli-E,Popincourt,48.86784,2.37678,Entire home/apt,40,90,5,2,89,0,2,False,1,0,0,0
32100,34460831,Luxury Apartment with Anti-Covid Cleaning - Marais,156775524,Merveil,Temple,48.86208,2.36064,Entire home/apt,312,2,54,21,336,10,6,False,1,0,0,0
32101,34461006,"2 BD 2BTH  6th floor, lift, quiet, near Tuileries",9044891,Glamaparis,Élysée,48.87146,2.32631,Entire home/apt,485,5,2,23,214,0,4,True,1,0,0,0
32104,34462664,[110m²] The Good Place,7608379,Alexis,Popincourt,48.85954,2.36865,Entire home/apt,341,3,34,37,353,13,8,False,1,0,0,0
32106,34467199,Appartement familial dans un écrin de verdure,252478647,Mayeul,Batignolles-Monceau,48.88419,2.31538,Entire home/apt,155,4,11,1,49,2,4,False,1,0,0,0
32107,34468377,"Paris, Arts-et-Métiers, rue Au Maire",14581565,Jean-Pierre,Temple,48.86434,2.3535,Entire home/apt,69,3,69,27,249,18,2,False,1,0,0,0
32108,34470382,Cozy nest ideal for couple in hypster's disctrict,3002613,Jay,Entrepôt,48.87465,2.37282,Entire home/apt,44,365,31,5,180,0,2,False,1,0,0,0
32111,34472185,"Belle chambre privée, en centre de Paris.",111251046,Gaëtan,Opéra,48.88005,2.34615,Private room,65,1,1,1,89,0,2,False,0,0,1,0
32113,34473853,LOVELY FLAT  - PLACE DES VOSGES/MARAIS,260224130,Lara,Temple,48.85773,2.368,Entire home/apt,130,2,93,3,283,33,5,False,1,0,0,0
32114,34474966,Newly renovated Studio in the center of Paris,1487721,Elin,Entrepôt,48.86841,2.3595,Entire home/apt,150,1,36,1,365,0,2,False,1,0,0,0
32115,34476275,Charmante Petite Maison près du Canal Saint Martin,260239307,Clara,Entrepôt,48.87342,2.36332,Entire home/apt,85,2,21,1,191,5,4,False,1,0,0,0
32117,34486305,Cute flat in MONTMARTRE,12536575,Laura,Buttes-Montmartre,48.88853,2.33289,Entire home/apt,59,4,10,1,191,5,3,False,1,0,0,0
32119,34488334,Touch the Eiffel Tower! 110sqm cooling unit + fan,9280052,Zoe,Vaugirard,48.85338,2.2906,Entire home/apt,482,1,31,2,18,11,6,False,1,0,0,0
32121,34490328,Appartement lumineux de 80 m² avec vue sur Paris,16784841,Marianne,Ménilmontant,48.86401,2.38687,Entire home/apt,120,365,0,1,89,0,4,False,1,0,0,0
32123,34492524,Discover Paris in Music with Friends or Family,258166798,Lionel,Louvre,48.86933,2.32716,Private room,189,1,0,3,363,0,2,False,0,0,1,0
32126,34497338,"Lovely, sunny private bedroom & bathroom Paris 16",90294571,Geraldine,Passy,48.8415,2.26446,Private room,70,3,27,1,174,3,2,False,0,0,1,0
32128,34501525,A peaceful setting in the heart of Paris,260334353,Leysa,Opéra,48.87349,2.34197,Private room,178,1,2,5,361,0,2,False,0,0,1,0
32129,34501533,Your Parisian Cocoon at Opéra,260334353,Leysa,Opéra,48.87521,2.34303,Private room,195,1,1,5,359,0,2,False,0,0,1,0
32130,34501535,A Colorful Room for a Wonderful stay !,260334353,Leysa,Opéra,48.8733,2.34153,Private room,212,1,1,5,356,0,2,False,0,0,1,0
32131,34501537,Delightful Room near Opera Garnier of Paris,260334353,Leysa,Opéra,48.87352,2.34201,Private room,263,1,0,5,352,0,3,False,0,0,1,0
32132,34501542,Unique Parisian Room with a timeless design,260334353,Leysa,Opéra,48.87468,2.34359,Private room,306,1,0,5,345,0,4,False,0,0,1,0
32133,34501682,Chambre Luxe,260337058,Nicolas,Popincourt,48.86676,2.36919,Hotel room,184,1,4,2,284,0,2,False,0,1,0,0
32134,34501686,Chambre Supérieure,260337058,Nicolas,Popincourt,48.8673,2.3695,Hotel room,175,1,0,2,284,0,2,False,0,1,0,0
32136,34502523,A Fancy 1-BDR in The Batignolles,11593703,Pick A Flat,Batignolles-Monceau,48.89199,2.31929,Entire home/apt,107,2,28,62,353,15,4,False,1,0,0,0
32137,34502857,Appartement 33m2 75009 near Montmartre,45985766,Olivier,Entrepôt,48.8838,2.35062,Entire home/apt,55,365,6,1,89,0,4,False,1,0,0,0
32138,34504707,Apartment in the center of Paris (1month+),4242428,Rolesan,Luxembourg,48.84852,2.32669,Entire home/apt,107,30,1,1,171,0,4,False,1,0,0,0
32139,34505571,Kinky airbnb - room in charming townhouse,260413880,Ida,Buttes-Montmartre,48.89575,2.3587,Private room,150,1,16,1,70,10,4,False,0,0,1,0
32141,34506956,"Sous les étoiles desChamps-Elysées,le petit studio",260377011,Olha,Élysée,48.87084,2.31172,Private room,54,1,122,1,143,61,2,False,0,0,1,0
32143,34509346,"Center Apartment 2 rooms, automatic check in",257880615,Rimma,Entrepôt,48.87246,2.37593,Entire home/apt,80,365,40,1,191,10,4,False,1,0,0,0
32144,34509935,Studio moderne et calme dans Paris,260460985,Romain,Gobelins,48.82899,2.37115,Entire home/apt,70,2,46,1,149,7,2,False,1,0,0,0
32145,34513084,Superb apartment in the marais,199219241,Charlie,Hôtel-de-Ville,48.85873,2.35798,Entire home/apt,220,3,24,8,55,8,6,False,1,0,0,0
32146,34515448,Two Cosy Flats   / Place des VOSGES  - MARAIS,260224130,Lara,Temple,48.85924,2.36728,Entire home/apt,250,365,20,3,3,0,7,False,1,0,0,0
32147,34516954,home away from home,1908000,Mario,Panthéon,48.84442,2.35216,Private room,65,3,0,1,87,0,1,False,0,0,1,0
32149,34522236,Votre Charmant Nid Parisien !!,260532967,Aziza,Batignolles-Monceau,48.88655,2.32391,Entire home/apt,130,3,6,2,365,0,3,False,1,0,0,0
32150,34522449,Appartement cosy-centre Paris,18924780,Nathalie,Bourse,48.8673,2.35212,Entire home/apt,100,3,3,1,8,0,2,False,1,0,0,0
32151,34522767,"Montmartre modern and cozy, with terrace !",96860608,Isaure,Buttes-Montmartre,48.89636,2.3411,Entire home/apt,196,2,3,1,177,0,4,False,1,0,0,0
32153,34523613,Studio meublé - Paris 11,82043711,Alienor,Popincourt,48.86651,2.37568,Entire home/apt,49,5,10,1,191,5,2,False,1,0,0,0
32154,34524665,Séjour au cœur de Paris,14173484,Pablo,Reuilly,48.85265,2.37012,Entire home/apt,133,3,74,1,24,22,4,False,1,0,0,0
32156,34525255,Francoeur 18,59952616,Patrick,Buttes-Montmartre,48.89005,2.34016,Entire home/apt,180,365,1,1,363,0,2,False,1,0,0,0
32157,34527016,Jardin de Luxembourg Home,58150,Vinicius Parisian,Luxembourg,48.84542,2.3291,Entire home/apt,520,4,9,20,1,2,6,False,1,0,0,0
32158,34528123,Amazing High luxury 6p In paris,260582023,Rachel,Reuilly,48.84622,2.40269,Entire home/apt,1200,365,0,1,362,0,6,False,1,0,0,0
32161,34531210,comfortable studio - lively area in Paris,37884496,Haythem,Gobelins,48.82834,2.36958,Entire home/apt,60,365,3,1,363,0,2,False,1,0,0,0
32162,34531276,Chambre Privée dans appartement Chic,10890056,Pascal,Popincourt,48.86989,2.37718,Private room,55,2,0,1,345,0,2,False,0,0,1,0
32166,34538838,★ Ultra Zen Marais Hideaway ★ Ace Location ★,260642653,Cedric And Amy,Temple,48.86743,2.35942,Entire home/apt,120,30,6,1,70,0,1,False,1,0,0,0
32167,34538987,Arty and cozy 50m2 apartment in Montmartre,62409236,Melvyn,Buttes-Montmartre,48.88625,2.34837,Entire home/apt,150,365,14,1,180,0,4,False,1,0,0,0
32174,34554011,Belle chambre  proche Sacré Coeur,24742791,Ben,Buttes-Montmartre,48.89291,2.33736,Private room,53,2,50,2,340,8,2,False,0,0,1,0
32176,34555001,302 BLUE NIGHT APPARTEMENT MARAIS,108711230,Yoni,Bourse,48.86935,2.35355,Entire home/apt,110,1,39,27,351,32,4,False,1,0,0,0
32177,34555483,Lovely flat with terrace 15 min away from Châtelet,2161892,Diane,Buttes-Chaumont,48.87957,2.3926,Entire home/apt,180,2,6,1,9,4,6,False,1,0,0,0
32179,34555950,Lovely & cosy appartment in the heart of Paris,230981143,Khalil,Hôtel-de-Ville,48.85605,2.35825,Entire home/apt,69,365,4,1,179,0,3,False,1,0,0,0
32185,34556769,Paris - quiet & confortable studio,4590944,Sabrina,Ménilmontant,48.86051,2.40751,Entire home/apt,38,30,6,1,306,2,2,False,1,0,0,0
32188,34559839,Appartement avec vue de 55m²,28353258,Adrien,Batignolles-Monceau,48.89389,2.32515,Entire home/apt,117,3,3,1,4,0,2,False,1,0,0,0
32192,34564258,Charming studio 3 au coeur de Paris,259171867,Checkmyguest,Bourse,48.86985,2.35077,Entire home/apt,98,1,60,5,347,24,3,False,1,0,0,0
32193,34564274,Charming studio 4 au coeur de Paris,259171867,Checkmyguest,Bourse,48.86849,2.35093,Entire home/apt,106,1,57,5,309,22,3,False,1,0,0,0
32194,34564292,Charming studio 5 au coeur de Paris,259171867,Checkmyguest,Bourse,48.86819,2.34886,Entire home/apt,98,1,56,5,308,25,3,False,1,0,0,0
32195,34564382,3 pièces lumineux 60m2,28707503,Armel,Vaugirard,48.83847,2.29047,Entire home/apt,150,3,30,1,42,10,5,False,1,0,0,0
32196,34565208,Superb apartment near MONTPARNASSE - Professional Cleaning,260811279,Jennifer,Vaugirard,48.83776,2.30373,Entire home/apt,115,1,21,1,191,6,4,False,1,0,0,0
32197,34565486,Superbe appartement II- 4P-Madeleine/Opéra,346875948,Checkmyguest,Élysée,48.87185,2.32552,Entire home/apt,138,1,16,3,353,10,4,False,1,0,0,0
32198,34566758,Charmant appartement style loft refait a neuf,9823733,Michael,Passy,48.8422,2.26072,Entire home/apt,90,2,12,1,12,0,2,False,1,0,0,0
32199,34572258,Paris grand appartement place de la Nation,34675549,Christelle,Popincourt,48.84985,2.39582,Entire home/apt,220,30,2,1,302,0,4,False,1,0,0,0
32202,34580854,Paris 15th (4/6 pers) in a green and peaceful area,30904040,Anne-Claude,Vaugirard,48.83449,2.29221,Entire home/apt,290,2,14,1,154,0,5,False,1,0,0,0
32206,34587882,"Vue tour Eiffel et Seine, sans vis à vis",260960036,Isadora,Passy,48.84032,2.26777,Entire home/apt,110,365,45,2,191,6,4,False,1,0,0,0
32207,34589329,Coquelicot | Delightful Loft next to Eiffel Tower,99199946,Oasis Collections,Palais-Bourbon,48.855408,2.304035,Entire home/apt,148,30,0,15,8,0,4,False,1,0,0,0
32208,34592074,Spectacular 1BR mins from the Monet Museum (Veeve),33889201,Veeve,Passy,48.85762,2.2679,Entire home/apt,412,1,2,209,150,1,2,True,1,0,0,0
32210,34594471,Cosy and well located apartment in Paris,2586500,Alex,Buttes-Chaumont,48.88486,2.38179,Entire home/apt,80,3,1,1,339,1,3,False,1,0,0,0
32211,34595042,STUDIO COSY au calme   PARIS 12 proche NATION,70070136,Dominique,Reuilly,48.84606,2.40773,Entire home/apt,74,4,15,1,250,0,2,False,1,0,0,0
32212,34595391,Beautiful Parisian family apartment,9326996,Justin,Bourse,48.86642,2.34953,Entire home/apt,250,365,1,1,180,0,3,True,1,0,0,0
32214,34597747,Montmartre /Parisian Flat full furnished.,172320349,Vanesse,Buttes-Montmartre,48.88351,2.34429,Entire home/apt,103,3,18,5,89,1,2,False,1,0,0,0
32215,34600919,Sweet home dans le cœur de Montorgueil Paris,114939076,David,Bourse,48.86668,2.34936,Entire home/apt,110,2,4,1,171,0,2,False,1,0,0,0
32218,34602886,Elégant appartement haussmannien 3chbes 90m2,13505341,Emmanuel,Opéra,48.8731,2.34627,Entire home/apt,270,365,1,1,270,0,5,False,1,0,0,0
32220,34612890,BEAUTIFUL APARTMENT NEXT TO  PARK BUTTES CHAUMONT,52156801,Mike,Buttes-Chaumont,48.8798,2.38882,Entire home/apt,82,3,16,1,37,0,4,False,1,0,0,0
32222,34614359,Joli appartement 45 m2 Invalides/Tour Eiffel,46141251,Vicky,Vaugirard,48.84396,2.31099,Entire home/apt,147,5,4,1,362,0,2,False,1,0,0,0
32225,34615463,Charmant Studio 26m2 habitable avec terrasse 8m2,106624248,Elena,Passy,48.8615,2.27659,Entire home/apt,110,365,3,1,364,0,2,False,1,0,0,0
32227,34620306,Chambre dans appartement  parisien typique & calme,206252017,Solenne,Vaugirard,48.84635,2.28891,Private room,100,1,0,2,180,0,3,False,0,0,1,0
32228,34620510,Sweet shared apartment in Asian town,35190396,Huong,Gobelins,48.83144,2.35993,Shared room,30,2,2,1,81,0,2,False,0,0,0,1
32230,34622320,Comme un mini-atelier d'artiste,4977551,Florent,Buttes-Montmartre,48.88863,2.35376,Entire home/apt,50,30,3,1,72,3,2,False,1,0,0,0
32231,34623510,"Location longue durée, vue sur la Tour Eiffel",261204109,Maria,Vaugirard,48.82993,2.30111,Entire home/apt,90,3,1,1,345,0,4,False,1,0,0,0
32233,34624835,"Cozy studio in the center of Paris ,",261217688,Phollasit,Louvre,48.86644,2.3322,Entire home/apt,118,365,71,1,180,0,2,False,1,0,0,0
32235,34629980,Paris 15 eme near Public Transport,153711027,Alice,Vaugirard,48.82871,2.30129,Entire home/apt,150,30,2,1,261,1,7,False,1,0,0,0
32238,34634145,Entre ville et campagne,73935686,Simona,Buttes-Chaumont,48.87496,2.37375,Entire home/apt,80,3,6,1,94,0,2,False,1,0,0,0
32239,34635697,Cosy & quiet flat in the heart of Paris,38243957,Ivan,Entrepôt,48.87366,2.34875,Entire home/apt,145,365,10,1,177,0,2,False,1,0,0,0
32242,34638397,"Heart of Paris, Cosy Studio, for 2",13995790,Arno,Entrepôt,48.871,2.35129,Entire home/apt,65,4,28,1,56,4,2,False,1,0,0,0
32243,34640760,Private room/Chambre privée proche Buttes Chaumont,5825100,Irène,Buttes-Chaumont,48.88294,2.38741,Private room,54,1,5,2,4,0,2,True,0,0,1,0
32244,34641365,Studio apartment in Montmartre,57602701,Ogier,Buttes-Montmartre,48.88603,2.33822,Entire home/apt,55,30,7,1,79,0,2,True,1,0,0,0
32245,34641821,Joli studio bien équipé dans le 11ème,7529311,Ephrate,Popincourt,48.8608,2.38056,Entire home/apt,80,1,24,1,1,2,2,False,1,0,0,0
32246,34643291,Appart à deux pas du Moulin Rouge et de Montmartre,3777183,Laura,Buttes-Montmartre,48.88384,2.33332,Entire home/apt,150,2,0,1,164,0,4,False,1,0,0,0
32250,34644741,Appartement au coeur de Paris 14ème,261366685,Sabrina,Observatoire,48.83506,2.31884,Entire home/apt,80,365,6,1,10,2,3,False,1,0,0,0
32256,34649626,Trois pièces proche Rolland Garros,30339751,Francois,Passy,48.83962,2.25941,Entire home/apt,100,2,18,1,73,3,4,False,1,0,0,0
32257,34654060,Votre Charmant Nid Parisien !,260532967,Aziza,Batignolles-Monceau,48.89287,2.31961,Private room,100,3,2,2,347,0,3,False,0,0,1,0
32261,34660108,"GuestReady - Large Studio in the Heart of Paris, for 4 people",402191311,GuestReady,Popincourt,48.85897,2.37539,Entire home/apt,113,2,8,250,27,6,4,False,1,0,0,0
32262,34661171,Loue chambre sur jardin lit 2 places dans 3 pièces,261493091,Guy,Vaugirard,48.84782,2.291429,Entire home/apt,90,365,2,1,363,0,3,False,1,0,0,0
32263,34662123,STUNNING STUDIO NEAR CANAL ST MARTIN DIVINE MOON,19465808,Emma,Buttes-Chaumont,48.87995,2.37162,Entire home/apt,90,2,90,3,316,30,2,False,1,0,0,0
32264,34662732,ELEGANT STUDIO DIVINE SUN QUARTIER CANAL ST MARTIN,19465808,Emma,Buttes-Chaumont,48.88152,2.37256,Entire home/apt,90,2,107,3,326,37,2,False,1,0,0,0
32266,34664021,"Sacré Cœur, Montmartre Rue Paul Albert",261508409,Rafael,Buttes-Montmartre,48.88748,2.3441,Entire home/apt,100,365,19,1,128,1,3,False,1,0,0,0
32267,34664095,Bel appartement pour 4 personnes,52093406,Jean-Marie,Entrepôt,48.87173,2.34902,Entire home/apt,65,3,33,1,191,14,4,False,1,0,0,0
32268,34665225,Le Duplex de Brady,87249252,Magali,Entrepôt,48.87048,2.35406,Entire home/apt,124,6,2,1,178,0,4,False,1,0,0,0
32269,34666317,Appartement luxueux et moderne - Triangle d'or,32488582,Julie & Thomas,Passy,48.86811,2.29877,Entire home/apt,285,365,0,1,180,0,3,False,1,0,0,0
32271,34666652,Studio 15ième arrondissement,236841370,Andrea,Vaugirard,48.83781,2.30358,Entire home/apt,80,1,71,2,347,13,4,False,1,0,0,0
32272,34666755,Quartier Montorgueille - Églises St.Eustaches.,25157282,Philippe,Bourse,48.86981,2.34822,Entire home/apt,99,30,30,1,68,0,4,False,1,0,0,0
32275,34670684,Theatre- Eiffel Tower - Apartment,261545497,Katerina,Vaugirard,48.84708,2.29289,Entire home/apt,180,3,21,1,315,2,5,False,1,0,0,0
32277,34672111,"Dream of Paris，la Tour Eiffel, 2 bedrooms",61227762,鹏,Vaugirard,48.85265,2.29804,Entire home/apt,240,365,53,2,180,0,6,False,1,0,0,0
32278,34673149,One bedroom in spacious flat in Montmartre !,35273469,Johan,Buttes-Montmartre,48.89215,2.35385,Private room,60,1,0,1,365,0,2,False,0,0,1,0
32279,34675478,Luxueux studio Parc des Princes & Roland Garros,187414541,Martine,Passy,48.84208,2.2585,Entire home/apt,100,365,1,1,365,0,2,False,1,0,0,0
32281,34676674,ARTY CHIC appartment in the fun part ofParis,80304187,Caroline,Panthéon,48.84624,2.34355,Entire home/apt,155,3,0,1,71,0,2,False,1,0,0,0
32282,34676968,Bel appartement en face du palais des congrès-45m2,144910933,Laurence,Passy,48.8766,2.28544,Entire home/apt,130,365,3,1,269,1,2,False,1,0,0,0
32286,34679470,Appart à Paris fond de cour près transports+Bercy,36456888,Valeri,Reuilly,48.84335,2.39107,Entire home/apt,96,1,53,1,159,8,4,False,1,0,0,0
32287,34681142,COSY STUDIO PARIS -MARAIS/PLACE DES VOSGES,260224130,Lara,Temple,48.85732,2.36728,Entire home/apt,50,30,49,3,244,7,2,False,1,0,0,0
32288,34682153,BEAUTIFUL AND LUXURY LOFT 50M2 MARAIS,261619388,Stephane,Temple,48.86386,2.35976,Entire home/apt,114,365,13,1,365,0,2,False,1,0,0,0
32290,34693644,Cute Studio 16 eme arrondissement,213926607,Sara,Passy,48.84801,2.25909,Entire home/apt,60,365,2,1,89,0,2,False,1,0,0,0
32292,34695682,Parfait pied-à-terre parisien,7381185,Amina Et Ali,Passy,48.85828,2.27431,Entire home/apt,80,3,37,1,302,6,4,False,1,0,0,0
32293,34695940,Charming apartment (40m2) in a great neighborhood,32750477,Anna,Ménilmontant,48.86536,2.3978,Entire home/apt,80,14,5,1,40,2,4,False,1,0,0,0
32295,34698218,pour homme for man   Porte Verssailles -,187103676,Edu,Vaugirard,48.83531,2.30063,Shared room,299,1,13,3,180,0,3,False,0,0,0,1
32296,34700564,Studio coeur de Paris 6 - Saint Michel/Odéon,261738183,Fanny,Luxembourg,48.85476,2.34063,Entire home/apt,51,5,17,1,3,3,2,True,1,0,0,0
32297,34701243,"Superb 2 bedroom, quiet in hearth of the Marais",9044891,Glamaparis,Temple,48.86368,2.36103,Entire home/apt,448,5,5,23,158,0,3,True,1,0,0,0
32298,34701517,Spacious & warmly 2 BDR with a view- Parc Monceau,96405898,Cyril,Batignolles-Monceau,48.88314,2.31553,Entire home/apt,171,2,30,1,19,9,4,True,1,0,0,0
32299,34701740,NEW! One bedroom renovated near Luxembourg Garden,23025598,My Apartment In Paris,Observatoire,48.839,2.33102,Entire home/apt,268,4,1,5,352,0,2,True,1,0,0,0
32300,34702048,Agréable studio avec lit mezzanine sur cour calme,23459711,Séverine,Luxembourg,48.84692,2.318205,Entire home/apt,70,2,33,1,3,9,2,False,1,0,0,0
32302,34704128,"Junior Suite-33sqm, Breakfast incl, Champs-Elysées",16708618,Hotel Duret,Passy,48.87526,2.28665,Hotel room,249,1,0,5,161,0,2,False,0,1,0,0
32305,34705129,Charming guest room / Jolie chambre,69936398,Simona,Buttes-Chaumont,48.87668,2.3886,Private room,51,1,17,1,356,4,2,False,0,0,1,0
32308,34707660,Amazing cosy apartment in the heart of Paris,128239656,Ariane,Entrepôt,48.87314,2.35057,Private room,105,5,10,1,69,0,3,False,0,0,1,0
32310,34709125,Bastille-Marais cosy place studio,46712662,Philippe,Popincourt,48.86024,2.37499,Entire home/apt,70,3,54,3,47,2,2,False,1,0,0,0
